* NAME                                S               BETX               ALFX               BETY               ALFY                  L                MUX                MUY                 DX                 DY                DPX                DPY                  X                  Y                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "SD5H"                       22.456086        3.022816515       -3.052110691        14.31956222        6.457006168       0.0849551003        1.627450211        0.683248747        0.131509547    -0.001974509715       0.1481541849     0.001218097824    2.447449066e-06   -8.101568895e-06                  0                  0       -5.282315364                  0                  0        27.59750711        37.75177472        1.495035515       0.2714403146        1.018888453      -0.2248726024 "SEXTUPOLE"                          0                  0     -0.02666219666      0.05330066787      0.01350950207     -0.02544063596
 "SD5H"                      22.5410411        3.565743189       -3.343107229        13.24205426        6.207687038       0.0849551003        1.631569089       0.6842306485       0.1440981332    -0.001883621063       0.1482074207     0.000924660792    2.526062874e-06   -7.785048495e-06                  0                  0       -5.282315364                  0                  0        28.48563054        57.66426026        1.535393733       0.2652041779        1.124923873      -0.2217011637 "SEXTUPOLE"                          0                  0     -0.02543915738      0.05329569826      0.01566099606     -0.02669576205
 "BPM.10"                     22.631336        4.197315774       -3.651447893        12.14535146        5.938103288                  0        1.635284115       0.6853638424       0.1574804413    -0.001800458827       0.1482074207     0.000924660792    2.590688324e-06   -7.455139794e-06                  0                  0                  0                  0                  0        28.70837989        57.40138059        1.544009443       0.2673040391        1.224129134       -0.216190071 "MONITOR"                            0                  0     -0.02402504946      0.05305454656      0.01566099606     -0.02810986996
 "QF8.1"                    23.38049197        9.726362108       0.1534582869        6.090664979       0.2091353962       0.3088179384        1.652705247       0.7002234382       0.2461143312    -0.001236250699    0.0007430041659    0.0001230109379    2.846559709e-06   -5.249400247e-06       0.6189872641                  0                  0                  0                  0        30.12184474        55.82529439        1.585348704       0.2957618948         1.67587538     -0.06774849644 "QUADRUPOLE"                         0                  0      0.01252114602      0.04194428394     0.001096582002    -0.008749253574
 "BPM.11"                     23.455086        9.704053519       0.1456084177        6.060418009       0.1963524591                  0        1.653927262       0.7021775591       0.2461698364    -0.001227095206    0.0007430041659    0.0001230109379    2.764988921e-06   -5.229012687e-06                  0                  0                  0                  0                  0        30.11599062         55.8350707        1.587765155       0.2996455883        1.706149349     -0.03749885363 "MONITOR"                            0                  0      0.01260294448       0.0403515376     0.001096582002    -0.008831052037
 "SF4H"                       23.621086        9.658829229       0.1307482944        6.000352093       0.1664434327        0.085909984        1.656656316       0.7065593445       0.2462905994    -0.001193903847    0.0006788289976    0.0004214076548    2.592671981e-06   -5.179597107e-06                  0                  0        3.280003463                  0                  0        25.24556528        46.88444288        1.506316978       0.3196765795        1.769951309      0.03510321316 "SEXTUPOLE"                          0                  0      0.01274309219      0.03676794036   -0.0001155540408    -0.008951828527
 "SF4H"                     23.70699598        9.637337061       0.1243024183        5.973403294       0.1502750543        0.085909984        1.658073502        0.708843264       0.2463462395    -0.001144910878    0.0006147437355    0.0007199102202     2.52635702e-06   -5.143985469e-06                  0                  0        3.280003463                  0                  0        29.02030064        38.44090893        1.418954562         0.34167798        1.802868804      0.07727014364 "SEXTUPOLE"                          0                  0       0.0126907646      0.03490948284    -0.001327789488    -0.008881102753
 "DBPM"                       24.163086        9.545868994      0.07624588023        5.871935865      0.07219734243                  0        1.665644414       0.7211119849       0.2466269211   -0.0008167775597    0.0006147437355    0.0007199102202    2.223202762e-06   -4.933474728e-06                  0                  0                  0                  0                  0         29.0327723        38.49104674           1.433844       0.3659626979        1.991927767       0.3511478388 "MONITOR"                            0                  0      0.01208517314      0.02534697474    -0.001327789488    -0.008275511288
 "SEXC"                       25.345086        9.512833586     -0.04829713931        5.940433962      -0.1301483609                  0        1.685436649       0.7531806218       0.2473543338    3.361066873e-05    0.0006147437355    0.0007199102202    1.437550107e-06   -4.387916426e-06                  0                  0                  0                  0                  0        29.06543879        38.62141487        1.472776137       0.4294457598        2.521233994        1.302096442 "MARKER"                             0                  0      0.01051572614     0.003135734545    -0.001327789488    -0.006706064285
 "DBPM"                       25.849086        9.588281831      -0.1014017771        6.115108301      -0.2164277471                  0        1.693839508       0.7665049984       0.2476644996     0.000396212756    0.0006147437355    0.0007199102202    1.102551006e-06   -4.155292582e-06                  0                  0                  0                  0                  0        29.07951874        38.67719146        1.489304367       0.4558165817        2.755322748        1.769983844 "MONITOR"                            0                  0     0.009846520309    -0.005206767174    -0.001327789488    -0.006036858456
